theta_A,theta_I,top,num_users,seed_size,user_id,user_A,user_I,targeted
0.7,2.6657999999999866,65,1,1,142,1.0,6.0500000000000105,True
0.7,2.665600000000013,65,2,2,9546,1.0,6.220599999999975,True
0.7,2.6653000000000002,65,3,3,2703,1.0,4.851699999999993,True
0.7,2.6653000000000002,65,4,3,4379,0,1.774899999999995,False
0.7,2.6653000000000002,65,5,3,2560,0,2.3282000000000007,False
0.7,2.6645999999999836,65,6,4,6193,1.0,2.8330999999999893,True
0.7,2.6645999999999836,65,7,4,4498,0,1.362799999999998,False
0.7,2.664200000000006,65,8,5,11077,1.0,3.6866000000000017,True
0.7,2.663799999999998,65,9,6,2594,1.0,21.51990000000004,True
0.7,2.663700000000001,65,10,7,3822,1.0,18.591699999999953,True
0.7,2.663500000000009,65,11,8,4339,1.0,3.245500000000009,True
0.7,2.6635000000000053,65,12,9,486,1.0,72.23350000000052,True
0.7,2.6634999999999964,65,13,10,565,1.0,76.2444999999999,True
0.7,2.6634999999999964,65,14,10,11227,0,1.5878000000000014,False
0.7,2.6628999999999956,65,15,11,11879,1.0,2.9801999999999977,True
0.7,2.6625000000000014,65,16,12,6839,1.0,4.7701999999999956,True
0.7,2.6625000000000014,65,17,12,7312,0,1.6854999999999996,False
0.7,2.6625000000000014,65,18,12,10989,0,2.4227000000000123,False
0.7,2.6620000000000026,65,19,13,11018,1.0,3.2483000000000097,True
0.7,2.6620000000000026,65,20,13,4937,0.0028460621618174864,1.468600000000003,False
0.7,2.6617000000000104,65,21,14,2124,1.0,24.785600000000127,True
0.7,2.6614999999999918,65,22,15,59,1.0,2.8828999999999856,True
0.7,2.661100000000002,65,23,16,11253,1.0,3.0,True
0.7,2.661100000000002,65,24,16,262,0.0010368047024335025,2.575600000000007,False
0.7,2.661100000000002,65,25,16,9675,0,1.6440000000000012,False
0.7,2.661099999999992,65,26,17,10168,1.0,6.158899999999995,True
0.7,2.660899999999998,65,27,18,6128,1.0,4.5703999999999905,True
0.7,2.6608000000000036,65,28,19,2101,1.0,5.622800000000021,True
0.7,2.660699999999999,65,29,20,2209,1.0,9.653100000000011,True
0.7,2.6603000000000057,65,30,21,1386,1.0,6.519899999999995,True
0.7,2.6603000000000057,65,31,21,4657,0.001008089189193262,1.6312000000000015,False
0.7,2.6603000000000057,65,32,21,11694,0,1.7763000000000009,False
0.7,2.6603000000000057,65,33,21,7223,0.0037595173121652836,2.2800999999999947,False
0.7,2.660199999999994,65,34,22,9001,1.0,5.217000000000017,True
0.7,2.660199999999994,65,35,22,9292,0,2.6175000000000224,False
0.7,2.660100000000015,65,36,23,3587,1.0,8.057500000000013,True
0.7,2.659600000000007,65,37,24,8505,1.0,2.9831999999999956,True
0.7,2.659600000000003,65,38,25,11795,1.0,4.140999999999992,True
0.7,2.6593000000000124,65,39,26,2796,1.0,7.8008999999999995,True
0.7,2.659299999999998,65,40,27,1071,1.0,12.813600000000037,True
0.7,2.658799999999994,65,41,28,11174,1.0,3.087299999999991,True
0.7,2.658499999999986,65,42,29,7342,1.0,4.061999999999978,True
0.7,2.658499999999986,65,43,29,4318,0.0038829650996655696,1.3526000000000014,False
0.7,2.658499999999986,65,44,29,10911,0.0033247698547048676,1.4344000000000032,False
0.7,2.6583000000000028,65,45,30,2438,1.0,3.2269000000000054,True
0.7,2.658200000000006,65,46,31,4312,1.0,10.474500000000061,True
0.7,2.658100000000009,65,47,32,5787,1.0,6.700399999999999,True
0.7,2.658100000000009,65,48,32,11966,0,2.2601000000000018,False
