theta_A,theta_I,top,num_users,seed_size,user_id,user_A,user_I,targeted
0.8,2.6657999999999866,65,1,1,142,1.0,6.0500000000000105,True
0.8,2.665600000000013,65,2,2,9546,1.0,6.220599999999975,True
0.8,2.6653000000000002,65,3,3,2703,1.0,4.851699999999993,True
0.8,2.6653000000000002,65,4,3,4379,0,1.774899999999995,False
0.8,2.6653000000000002,65,5,3,2560,0,2.3282000000000007,False
0.8,2.6645999999999836,65,6,4,6193,1.0,2.8330999999999893,True
0.8,2.6645999999999836,65,7,4,4498,0,1.362799999999998,False
0.8,2.664200000000006,65,8,5,11077,1.0,3.6866000000000017,True
0.8,2.663799999999998,65,9,6,2594,1.0,21.51990000000004,True
0.8,2.663700000000001,65,10,7,3822,1.0,18.591699999999953,True
0.8,2.663500000000009,65,11,8,4339,1.0,3.245500000000009,True
0.8,2.6635000000000053,65,12,9,486,1.0,72.23350000000052,True
0.8,2.6634999999999964,65,13,10,565,1.0,76.2444999999999,True
0.8,2.6634999999999964,65,14,10,11227,0,1.5878000000000014,False
0.8,2.6628999999999956,65,15,11,11879,1.0,2.9801999999999977,True
0.8,2.6625000000000014,65,16,12,6839,1.0,4.7701999999999956,True
0.8,2.6625000000000014,65,17,12,7312,0,1.6854999999999996,False
0.8,2.6625000000000014,65,18,12,10989,0,2.4227000000000123,False
0.8,2.6620000000000026,65,19,13,11018,1.0,3.2483000000000097,True
0.8,2.6620000000000026,65,20,13,4937,0.0028460621618174864,1.468600000000003,False
0.8,2.6617000000000104,65,21,14,2124,1.0,24.785600000000127,True
0.8,2.6614999999999918,65,22,15,59,1.0,2.8828999999999856,True
0.8,2.661100000000002,65,23,16,11253,1.0,3.0,True
0.8,2.661100000000002,65,24,16,262,0.0010368047024335025,2.575600000000007,False
0.8,2.661100000000002,65,25,16,9675,0,1.6440000000000012,False
0.8,2.661099999999992,65,26,17,10168,1.0,6.158899999999995,True
0.8,2.660899999999998,65,27,18,6128,1.0,4.5703999999999905,True
0.8,2.6608000000000036,65,28,19,2101,1.0,5.622800000000021,True
0.8,2.660699999999999,65,29,20,2209,1.0,9.653100000000011,True
0.8,2.6603000000000057,65,30,21,1386,1.0,6.519899999999995,True
0.8,2.6603000000000057,65,31,21,4657,0.001008089189193262,1.6312000000000015,False
0.8,2.6603000000000057,65,32,21,11694,0,1.7763000000000009,False
0.8,2.6603000000000057,65,33,21,7223,0.0037595173121652836,2.2800999999999947,False
0.8,2.660199999999994,65,34,22,9001,1.0,5.217000000000017,True
0.8,2.660199999999994,65,35,22,9292,0,2.6175000000000224,False
0.8,2.660100000000015,65,36,23,3587,1.0,8.057500000000013,True
0.8,2.659600000000007,65,37,24,8505,1.0,2.9831999999999956,True
0.8,2.659600000000003,65,38,25,11795,1.0,4.140999999999992,True
0.8,2.6593000000000124,65,39,26,2796,1.0,7.8008999999999995,True
0.8,2.659299999999998,65,40,27,1071,1.0,12.813600000000037,True
0.8,2.658799999999994,65,41,28,11174,1.0,3.087299999999991,True
0.8,2.658499999999986,65,42,29,7342,1.0,4.061999999999978,True
0.8,2.658499999999986,65,43,29,4318,0.0038829650996655696,1.3526000000000014,False
0.8,2.658499999999986,65,44,29,10911,0.0033247698547048676,1.4344000000000032,False
0.8,2.6583000000000028,65,45,30,2438,1.0,3.2269000000000054,True
0.8,2.658200000000006,65,46,31,4312,1.0,10.474500000000061,True
0.8,2.658100000000009,65,47,32,5787,1.0,6.700399999999999,True
0.8,2.658100000000009,65,48,32,11966,0,2.2601000000000018,False
0.8,2.658100000000009,65,49,32,4800,0.0015137711200450266,2.2663999999999977,False
0.8,2.657900000000007,65,50,33,10318,1.0,7.987099999999989,True
0.8,2.657900000000007,65,51,33,10797,0,1.80850000000001,False
0.8,2.657900000000007,65,52,33,10433,0,2.2314999999999925,False
0.8,2.657900000000007,65,53,33,3085,0,2.207500000000006,False
0.8,2.657499999999996,65,54,34,2108,1.0,6.811300000000014,True
0.8,2.6573999999999938,65,55,35,8576,1.0,7.681100000000027,True
0.8,2.6570000000000076,65,56,36,1529,1.0,8.536599999999979,True
0.8,2.6569000000000127,65,57,37,8857,1.0,2.8429999999999986,True
0.8,2.656599999999997,65,58,38,6876,1.0,3.3164999999999933,True
0.8,2.656599999999997,65,59,38,7776,0.0011837169731051533,2.1850000000000094,False
0.8,2.656100000000016,65,60,39,5200,1.0,22.55860000000016,True
0.8,2.6556999999999995,65,61,40,5484,1.0,3.381900000000003,True
0.8,2.6555000000000124,65,62,41,1457,1.0,6.30619999999999,True
0.8,2.6554000000000006,65,63,42,3274,1.0,6.418300000000003,True
0.8,2.6551999999999967,65,64,43,4089,1.0,3.9129999999999927,True
0.8,2.6551999999999967,65,65,43,9014,0,2.245599999999988,False
0.8,2.654999999999986,65,66,44,4159,1.0,9.09760000000004,True
0.8,2.6548999999999925,65,67,45,4185,1.0,7.596400000000006,True
0.8,2.6548999999999925,65,68,45,6703,0,1.6599999999999988,False
0.8,2.6547,65,69,46,6717,1.0,7.602300000000004,True
0.8,2.654599999999998,65,70,47,2235,1.0,14.369399999999965,True
0.8,2.6545000000000036,65,71,48,1093,1.0,4.128999999999988,True
0.8,2.6544999999999908,65,72,49,5774,1.0,2.663799999999998,True
0.8,2.6542000000000106,65,73,50,2533,1.0,10.787699999999958,True
0.8,2.6542000000000048,65,74,51,8011,1.0,5.676899999999983,True
0.8,2.6542000000000048,65,75,51,10806,0,1.803900000000008,False
0.8,2.653800000000005,65,76,52,7687,1.0,6.548100000000015,True
0.8,2.653699999999995,65,77,53,1599,1.0,4.08179999999998,True
0.8,2.6534000000000058,65,78,54,1062,1.0,20.112100000000012,True
0.8,2.6527999999999916,65,79,55,10176,1.0,6.1705000000000165,True
0.8,2.652699999999987,65,80,56,8431,1.0,3.5130999999999903,True
0.8,2.6523999999999988,65,81,57,5888,1.0,5.282299999999998,True
0.8,2.65199999999999,65,82,58,8794,1.0,3.6656999999999997,True
0.8,2.65199999999999,65,83,58,3061,0.0010868290790334578,2.5979999999999976,False
0.8,2.651799999999982,65,84,59,4132,1.0,7.710199999999972,True
0.8,2.6517000000000093,65,85,60,2513,1.0,12.092500000000005,True
0.8,2.6515999999999917,65,86,61,9511,1.0,3.2464000000000093,True
0.8,2.651499999999994,65,87,62,3123,1.0,10.232099999999974,True
0.8,2.651499999999994,65,88,62,9116,0.07450667084390794,1.6158000000000043,False
0.8,2.651499999999994,65,89,62,3151,0.007462427527808901,2.554800000000007,False
0.8,2.650599999999993,65,90,63,3939,1.0,3.7984,True
0.8,2.6501999999999932,65,91,64,2370,1.0,11.844399999999965,True
0.8,2.650000000000003,65,92,65,2945,1.0,9.115399999999996,True
0.8,2.650000000000003,65,93,65,9587,0.010656448528077678,1.9581000000000033,False
0.8,2.650000000000003,65,94,65,9336,0.0004048582995951344,2.144100000000008,False
0.8,2.649699999999994,65,95,66,10823,1.0,3.7768999999999915,True
0.8,2.6495000000000046,65,96,67,1464,1.0,35.876300000000185,True
0.8,2.6494000000000053,65,97,68,4673,1.0,2.7128000000000037,True
0.8,2.6492999999999958,65,98,69,7281,1.0,2.8674000000000084,True
0.8,2.6489999999999987,65,99,70,4754,1.0,7.165799999999973,True
0.8,2.6484000000000054,65,100,71,11352,1.0,3.034999999999994,True
0.8,2.6484000000000054,65,101,71,11557,0.03836805555555556,1.7249000000000028,False
0.8,2.647599999999996,65,102,72,10247,1.0,3.899300000000001,True
0.8,2.6475999999999953,65,103,73,7432,1.0,4.541700000000007,True
0.8,2.6468000000000043,65,104,74,1314,1.0,25.081300000000052,True
0.8,2.6468000000000043,65,105,74,2589,0.00841933560993735,2.1033999999999944,False
0.8,2.6467000000000005,65,106,75,5349,1.0,14.499600000000024,True
0.8,2.6467000000000005,65,107,75,744,0.0025053662208209815,2.6062000000000065,False
0.8,2.6464000000000096,65,108,76,1864,1.0,26.234199999999948,True
0.8,2.6462000000000026,65,109,77,5133,1.0,2.6570000000000076,True
0.8,2.645899999999996,65,110,78,5118,1.0,6.126099999999978,True
0.8,2.645899999999996,65,111,78,9882,0.003980110981645302,1.5274000000000045,False
0.8,2.645899999999996,65,112,78,11846,0,2.288900000000002,False
0.8,2.645899999999996,65,113,78,11853,0,2.0,False
0.8,2.6456,65,114,79,45,1.0,2.9497999999999944,True
0.8,2.645500000000002,65,115,80,1706,1.0,3.291899999999979,True
0.8,2.645299999999995,65,116,81,1397,1.0,6.346400000000033,True
0.8,2.645000000000008,65,117,82,1814,1.0,42.34530000000026,True
0.8,2.645000000000008,65,118,82,12004,0,2.0,False
0.8,2.645000000000008,65,119,82,7106,0.020044024497807067,1.514000000000001,False
0.8,2.645000000000008,65,120,82,6166,0,2.117100000000001,False
0.8,2.645000000000008,65,121,82,1936,0.012031134538299182,1.3327999999999933,False
0.8,2.645000000000008,65,122,82,2482,0.015655452882515797,1.1581000000000004,False
0.8,2.645000000000008,65,123,82,7086,0.006733563481403637,1.9939999999999987,False
0.8,2.645000000000008,65,124,82,3551,0.004882051282051214,1.6163000000000005,False
0.8,2.644600000000005,65,125,83,2065,1.0,7.2866000000000275,True
0.8,2.644600000000005,65,126,83,7157,0.013359425157055349,1.5832000000000033,False
0.8,2.6446000000000027,65,127,84,1668,1.0,12.959999999999964,True
0.8,2.6446000000000027,65,128,84,6776,0.018686054811961283,2.1182999999999947,False
0.8,2.644499999999992,65,129,85,7173,1.0,4.816000000000014,True
0.8,2.6435999999999984,65,130,86,6870,1.0,4.163700000000006,True
0.8,2.6431999999999767,65,131,87,3174,1.0,2.713900000000008,True
