theta_A,theta_I,top,num_users,seed_size,user_id,user_A,user_I,targeted
0.95,2.470700000000001,70,1,1,142,1.0,6.0500000000000105,True
0.95,2.4701999999999926,70,2,2,9546,1.0,6.220599999999975,True
0.95,2.4700999999999933,70,3,3,2703,1.0,4.851699999999993,True
0.95,2.4700999999999933,70,4,3,4379,0,1.774899999999995,False
0.95,2.4700999999999933,70,5,3,2560,0,2.3282000000000007,False
0.95,2.4697000000000036,70,6,4,6193,1.0,2.8330999999999893,True
0.95,2.4697000000000036,70,7,4,4498,0,1.362799999999998,False
0.95,2.469400000000001,70,8,5,11077,1.0,3.6866000000000017,True
0.95,2.4692999999999956,70,9,6,2594,1.0,21.51990000000004,True
0.95,2.4692000000000056,70,10,7,3822,1.0,18.591699999999953,True
0.95,2.4691000000000027,70,11,8,4339,1.0,3.245500000000009,True
0.95,2.4691000000000014,70,12,9,486,1.0,72.23350000000052,True
0.95,2.4690000000000034,70,13,10,565,1.0,76.2444999999999,True
0.95,2.4690000000000034,70,14,10,11227,0,1.5878000000000014,False
0.95,2.4689999999999963,70,15,11,11879,1.0,2.9801999999999977,True
0.95,2.4687999999999914,70,16,12,6839,1.0,4.7701999999999956,True
0.95,2.4687999999999914,70,17,12,7312,0,1.6854999999999996,False
0.95,2.4687999999999914,70,18,12,10989,0,2.4227000000000123,False
0.95,2.4687000000000143,70,19,13,11018,1.0,3.2483000000000097,True
0.95,2.4687000000000143,70,20,13,4937,0.0028460621618174864,1.468600000000003,False
0.95,2.4684999999999926,70,21,14,2124,1.0,24.785600000000127,True
0.95,2.4683999999999977,70,22,15,59,1.0,2.8828999999999856,True
0.95,2.468199999999998,70,23,16,11253,1.0,3.0,True
0.95,2.467500000000003,70,24,17,262,1.0,2.575600000000007,True
0.95,2.467500000000003,70,25,17,9675,0,1.6440000000000012,False
0.95,2.467300000000011,70,26,18,10168,1.0,6.158899999999995,True
0.95,2.4671999999999974,70,27,19,6128,1.0,4.5703999999999905,True
0.95,2.467000000000001,70,28,20,2101,1.0,5.622800000000021,True
0.95,2.466899999999986,70,29,21,2209,1.0,9.653100000000011,True
0.95,2.466300000000001,70,30,22,1386,1.0,6.519899999999995,True
0.95,2.466300000000001,70,31,22,4657,0.001008089189193262,1.6312000000000015,False
0.95,2.466300000000001,70,32,22,11694,0,1.7763000000000009,False
0.95,2.466300000000001,70,33,22,7223,0.0037595173121652836,2.2800999999999947,False
0.95,2.4662000000000064,70,34,23,9001,1.0,5.217000000000017,True
0.95,2.4662000000000037,70,35,24,9292,1.0,2.6175000000000224,True
0.95,2.4661000000000013,70,36,25,3587,1.0,8.057500000000013,True
0.95,2.4659999999999975,70,37,26,8505,1.0,2.9831999999999956,True
0.95,2.4656999999999916,70,38,27,11795,1.0,4.140999999999992,True
0.95,2.4653999999999927,70,39,28,2796,1.0,7.8008999999999995,True
0.95,2.4651999999999896,70,40,29,1071,1.0,12.813600000000037,True
0.95,2.4651000000000014,70,41,30,11174,1.0,3.087299999999991,True
0.95,2.4648999999999983,70,42,31,7342,1.0,4.061999999999978,True
0.95,2.4648999999999983,70,43,31,4318,0.003977080465774829,1.3526000000000014,False
