6,1.714800000000004
2,1.6271000000000018
11,2.3043000000000045
24,2.3741999999999988
0,2.8565000000000063
16,4.0907999999999936
35,3.3195999999999994
17,3.9068999999999834
7,5.322800000000016
34,3.2341000000000104
45,3.0230000000000046
18,4.612699999999988
13,3.7208000000000068
22,5.7438000000000144
50,4.077400000000009
58,4.379800000000024
59,2.9305000000000065
49,4.094200000000009
53,4.534800000000008
55,4.703000000000008
29,5.7601999999999896
25,6.604
52,7.780199999999996
40,7.345199999999984
65,3.8078999999999943
31,9.57129999999999
33,7.736000000000021
70,4.600600000000017
39,9.342200000000041
3,9.598200000000029
30,8.332399999999977
38,9.563100000000013
64,6.0699999999999905
69,4.989700000000009
54,8.341199999999967
46,9.132199999999953
20,11.325500000000018
71,6.497399999999991
42,12.596699999999993
73,5.755500000000004
62,10.44510000000006
32,9.570499999999965
63,10.524499999999982
47,10.264700000000014
44,10.910300000000028
57,9.484900000000017
61,10.093900000000039
28,18.568699999999975
21,12.042600000000023
51,11.799000000000019
5,13.107299999999986
82,6.210800000000008
102,1.800800000000003
81,5.324599999999993
93,4.228700000000017
91,5.197599999999992
106,1.546300000000001
96,4.550399999999992
97,5.334399999999991
23,15.953999999999958
101,6.255900000000001
43,13.685200000000007
36,16.620899999999995
68,13.085200000000004
67,12.350700000000025
95,7.176999999999998
84,6.822099999999989
37,20.262799999999977
41,17.94700000000002
77,12.299000000000012
83,9.456999999999963
113,5.000200000000004
74,14.2765
109,4.325900000000003
115,8.605700000000006
94,8.052600000000023
72,14.899799999999965
56,16.19330000000008
10,16.87279999999995
89,11.76269999999999
75,13.80400000000002
85,15.29290000000002
78,10.500200000000008
98,8.375000000000048
90,12.283199999999974
119,3.830900000000005
92,14.825899999999953
12,19.290000000000056
123,3.5627999999999957
137,1.7804000000000033
138,3.5954000000000086
104,7.761099999999995
126,3.800699999999987
132,2.8978999999999844
76,17.70320000000002
107,8.33739999999999
114,7.689600000000002
19,20.08059999999994
87,11.418599999999957
48,19.078499999999938
9,20.05780000000001
8,19.4851
127,5.2684999999999915
146,2.378499999999984
139,5.79439999999999
112,9.644200000000012
60,21.382399999999922
144,7.188599999999999
120,10.574899999999989
148,2.9839999999999933
125,6.126899999999994
161,1.7521000000000047
116,11.404099999999984
141,5.585099999999971
121,10.28550000000002
79,15.828300000000008
108,10.247500000000004
165,3.4143000000000012
147,6.405199999999987
142,9.469699999999994
162,5.641700000000005
117,12.300199999999988
166,3.326699999999998
103,14.264399999999979
175,1.7138000000000015
172,2.265699999999995
154,8.439100000000016
4,24.584199999999935
66,26.867400000000053
110,16.709299999999942
1,27.173500000000036
86,16.94800000000003
143,8.561400000000017
26,25.029900000000005
149,8.412100000000013
179,2.434900000000002
182,2.2463999999999915
181,2.2553000000000054
183,2.242100000000004
152,9.477299999999934
178,2.959400000000005
136,11.479400000000018
130,10.451700000000011
164,9.07019999999997
185,2.9196000000000075
169,6.684100000000002
118,13.311899999999975
158,7.750099999999995
170,7.102999999999993
171,7.392800000000044
180,4.654300000000006
15,29.294200000000014
122,17.169200000000032
160,8.29629999999999
187,4.658599999999981
191,2.8089000000000177
129,18.472700000000046
184,4.474000000000023
188,4.490399999999986
202,1.735099999999999
150,14.84629999999998
111,19.361800000000102
198,3.594499999999995
151,14.134999999999966
197,3.2673000000000023
105,22.186300000000063
167,8.228399999999981
135,15.32089999999999
176,9.443700000000007
189,5.854200000000004
199,5.161799999999992
177,7.530800000000011
217,2.141300000000008
212,2.9776999999999942
208,3.3905999999999996
203,4.108499999999988
213,3.684100000000007
216,3.675100000000005
153,13.61889999999999
133,19.080599999999997
145,17.734900000000078
173,10.664199999999973
206,4.3299999999999885
228,2.476199999999999
229,2.3881000000000108
195,9.266300000000005
211,4.930500000000026
219,6.015800000000028
215,6.012999999999996
233,2.495800000000001
186,10.692700000000023
201,9.02190000000004
163,13.624000000000045
204,8.100399999999988
223,5.343699999999992
155,15.399200000000022
174,11.186800000000027
140,22.095699999999958
27,33.408699999999996
134,20.363900000000005
248,1.7601999999999949
218,8.27919999999994
214,8.96359999999999
252,1.3331999999999962
14,34.44979999999988
193,11.4001
190,11.414600000000036
253,2.0
225,7.631899999999991
250,2.147000000000007
207,10.04759999999999
243,4.871300000000021
194,13.59899999999998
88,27.620900000000002
128,26.11900000000003
264,2.1377999999999937
232,9.014500000000014
80,32.56770000000003
224,12.53739999999995
156,22.754600000000032
157,19.567400000000067
220,11.738200000000024
241,9.997899999999976
235,10.10160000000003
231,13.11909999999998
99,31.3296
257,7.077000000000016
209,13.447300000000057
244,9.80680000000001
227,12.719700000000016
256,6.094200000000015
245,11.425200000000013
280,2.8950000000000014
237,9.867499999999971
124,32.777000000000044
240,14.914899999999978
159,24.67859999999996
226,13.175699999999965
276,3.579200000000001
254,9.3297
131,28.12600000000007
192,22.510699999999993
242,13.2559
270,5.152300000000003
222,13.82089999999998
279,5.183399999999998
282,3.6682000000000134
168,20.26880000000013
291,2.1674999999999955
281,4.4251999999999985
277,9.227099999999972
234,13.33850000000003
289,3.5782999999999943
271,6.960000000000008
249,14.4383
286,6.137700000000019
301,3.2480000000000206
304,3.265700000000002
259,9.711400000000005
273,9.649299999999952
262,10.556800000000003
300,4.269299999999992
236,23.747600000000187
285,8.097099999999967
309,1.6362999999999979
275,8.53079999999994
255,16.075399999999988
205,19.103600000000046
298,6.734000000000031
278,8.913399999999942
272,10.713599999999989
263,12.554799999999966
283,9.160500000000033
302,5.6298999999999975
294,5.563300000000016
269,11.243099999999986
284,8.724100000000032
293,7.200499999999984
100,42.00580000000015
260,14.30919999999999
238,16.81839999999991
290,7.8026000000000035
258,14.451800000000027
292,7.5572000000000195
200,24.242199999999986
210,25.374400000000055
314,4.169499999999994
313,4.722700000000027
321,4.097600000000014
320,4.8726999999999885
318,4.909299999999997
327,3.4156999999999953
323,5.3493999999999895
324,4.649200000000002
299,10.223100000000048
339,2.537500000000014
319,5.474100000000015
306,9.661499999999986
325,5.837199999999995
296,10.554899999999954
352,2.374899999999997
317,5.601200000000007
303,10.364600000000001
268,15.149399999999984
297,10.24610000000001
295,12.377799999999974
337,4.468900000000017
348,1.6205999999999987
305,11.608700000000038
338,3.3268999999999944
355,2.681900000000005
247,21.11750000000006
344,4.826499999999977
333,4.148199999999993
358,1.7180999999999997
322,8.1075
311,8.892700000000035
230,24.05410000000003
351,3.765800000000004
362,1.677499999999998
350,4.48730000000001
356,4.714000000000021
261,16.246999999999932
364,1.767
246,24.225599999999922
334,5.739099999999994
