theta_A,theta_I,top,num_users,seed_size,user_id,user_A,user_I,targeted
0.8,2.4353999999999965,55,1,0,14713,0,1.6629999999999971,False
0.8,2.4353999999999965,55,2,0,14021,0,1.9995999999999932,False
0.8,2.4353999999999965,55,3,0,1702,0,2.4203999999999932,False
0.8,2.4353999999999854,55,4,1,17,1.0,3.9068999999999834,True
0.8,2.4353999999999854,55,5,1,6078,0,2.2575000000000083,False
0.8,2.4353999999999854,55,6,1,13948,0,1.645399999999993,False
0.8,2.4353999999999854,55,7,1,12884,0,1.4918999999999958,False
0.8,2.4351999999999907,55,8,2,15087,1.0,2.5944000000000105,True
0.8,2.4351999999999907,55,9,2,10926,0,2.4326999999999908,False
0.8,2.434900000000002,55,10,3,2707,1.0,6.873000000000001,True
0.8,2.4347000000000003,55,11,4,12331,1.0,3.0,True
0.8,2.4345000000000074,55,12,5,4781,1.0,3.5757999999999903,True
0.8,2.434500000000002,55,13,6,8931,1.0,5.309399999999981,True
0.8,2.434500000000002,55,14,6,12201,0,2.0,False
0.8,2.434400000000005,55,15,7,8002,1.0,2.485700000000002,True
0.8,2.4343999999999966,55,16,8,1782,1.0,10.8722,True
0.8,2.434299999999999,55,17,9,3628,1.0,4.8127,True
0.8,2.434299999999999,55,18,9,14551,0,2.1878000000000073,False
0.8,2.434299999999999,55,19,9,2806,0,1.812500000000001,False
0.8,2.434299999999999,55,20,9,7173,0,2.373800000000005,False
0.8,2.434200000000005,55,21,10,11518,1.0,3.8669999999999924,True
0.8,2.434200000000005,55,22,10,13648,0,2.2898000000000014,False
0.8,2.434200000000005,55,23,10,14897,0,2.3661999999999956,False
0.8,2.434100000000008,55,24,11,4571,1.0,4.154500000000004,True
0.8,2.434100000000008,55,25,11,8182,0,2.263900000000001,False
0.8,2.434100000000008,55,26,11,8860,0,2.007099999999997,False
0.8,2.4339999999999997,55,27,12,14979,1.0,2.5497000000000045,True
0.8,2.4339999999999997,55,28,12,14932,0,2.0,False
0.8,2.433699999999994,55,29,13,13542,1.0,2.523100000000007,True
0.8,2.43339999999999,55,30,14,5745,1.0,6.433700000000011,True
0.8,2.4333000000000093,55,31,15,6788,1.0,3.3381000000000016,True
0.8,2.4333000000000093,55,32,15,6363,0,2.3570000000000118,False
0.8,2.4332999999999947,55,33,16,2146,1.0,2.763600000000004,True
0.8,2.4332999999999947,55,34,16,10253,0,2.2522999999999898,False
0.8,2.432900000000004,55,35,17,417,1.0,19.082000000000033,True
0.8,2.432800000000002,55,36,18,771,1.0,6.04760000000002,True
0.8,2.432800000000002,55,37,18,6296,0.08333299999999999,1.5402999999999984,False
0.8,2.432800000000002,55,38,18,14424,0,2.403200000000004,False
0.8,2.432800000000002,55,39,18,12167,0,2.3810000000000024,False
0.8,2.4326999999999908,55,40,19,2186,1.0,3.732300000000009,True
0.8,2.4326000000000016,55,41,20,4777,1.0,5.049600000000007,True
0.8,2.432399999999997,55,42,21,1478,1.0,6.374500000000005,True
0.8,2.432399999999997,55,43,21,5911,0,2.3545000000000007,False
0.8,2.432299999999997,55,44,22,1069,1.0,3.0243999999999946,True
0.8,2.432299999999997,55,45,22,6839,0.04432397959183665,2.345700000000003,False
0.8,2.432299999999997,55,46,22,4736,0,1.6190000000000009,False
0.8,2.432299999999997,55,47,22,5603,0,2.253100000000012,False
0.8,2.432299999999997,55,48,22,13472,0,2.2563999999999975,False
0.8,2.432299999999997,55,49,22,9556,0,1.7780999999999996,False
0.8,2.432299999999997,55,50,22,14693,0,2.2491999999999894,False
0.8,2.432299999999994,55,51,23,9073,1.0,3.8602999999999845,True
0.8,2.4319000000000117,55,52,24,7633,1.0,3.2364000000000024,True
0.8,2.4319000000000073,55,53,25,14251,1.0,2.5141,True
0.8,2.4319000000000073,55,54,25,14658,0,2.0811999999999973,False
0.8,2.431899999999997,55,55,26,13567,1.0,2.478800000000002,True
0.8,2.431800000000007,55,56,27,3910,1.0,2.8083999999999936,True
0.8,2.4317000000000055,55,57,28,14477,1.0,2.597299999999987,True
0.8,2.431300000000006,55,58,29,2239,1.0,2.4753999999999867,True
0.8,2.431300000000006,55,59,29,13899,0,2.0,False
0.8,2.431299999999999,55,60,30,9989,1.0,3.4682000000000075,True
0.8,2.4310000000000005,55,61,31,10144,1.0,2.488400000000007,True
0.8,2.430799999999995,55,62,32,5342,1.0,2.456499999999997,True
0.8,2.430300000000009,55,63,33,5937,1.0,3.5972999999999997,True
0.8,2.430300000000009,55,64,33,12145,0,2.007000000000002,False
0.8,2.430300000000009,55,65,33,3220,0,2.2558999999999965,False
0.8,2.430200000000015,55,66,34,10299,1.0,5.077100000000006,True
0.8,2.4301999999999917,55,67,35,13986,1.0,2.815999999999976,True
0.8,2.4301999999999917,55,68,35,10346,0,2.257600000000008,False
0.8,2.4301999999999917,55,69,35,10165,0,2.2401000000000004,False
0.8,2.4300999999999906,55,70,36,3431,1.0,7.509800000000025,True
0.8,2.4300999999999906,55,71,36,11046,0,1.635399999999994,False
0.8,2.4299999999999944,55,72,37,11419,1.0,5.731000000000011,True
0.8,2.429900000000006,55,73,38,9654,1.0,3.0217999999999923,True
0.8,2.429400000000007,55,74,39,7041,1.0,2.8418000000000068,True
0.8,2.429400000000007,55,75,39,3803,0,2.2447000000000035,False
0.8,2.4294000000000056,55,76,40,4285,1.0,7.2972000000000135,True
0.8,2.4294000000000056,55,77,40,9584,0,2.3745000000000025,False
0.8,2.4293000000000027,55,78,41,1387,1.0,6.056799999999995,True
0.8,2.4293000000000013,55,79,42,10240,1.0,2.483100000000001,True
0.8,2.4285000000000005,55,80,43,8844,1.0,3.733599999999989,True
0.8,2.428399999999998,55,81,44,4976,1.0,7.428900000000016,True
0.8,2.428399999999998,55,82,44,10489,0,1.6751999999999978,False
0.8,2.4283999999999923,55,83,45,4719,1.0,4.553500000000002,True
0.8,2.4282999999999912,55,84,46,7138,1.0,5.387999999999965,True
0.8,2.4282999999999912,55,85,46,13299,0,2.0,False
0.8,2.4282999999999912,55,86,46,12916,0,2.0,False
0.8,2.4282999999999912,55,87,46,1622,0,1.879200000000003,False
0.8,2.4282999999999912,55,88,46,14249,0,2.0,False
0.8,2.428200000000004,55,89,47,915,1.0,6.688499999999969,True
0.8,2.428200000000004,55,90,47,4106,0,2.2666999999999944,False
0.8,2.427900000000005,55,91,48,604,1.0,9.74919999999996,True
0.8,2.4274999999999833,55,92,49,2492,1.0,2.771300000000007,True
0.8,2.4274999999999833,55,93,49,10645,0,1.698000000000002,False
0.8,2.4273999999999982,55,94,50,1148,1.0,6.225700000000004,True
0.8,2.4272999999999914,55,95,51,9645,1.0,2.830100000000008,True
0.8,2.4269999999999934,55,96,52,14202,1.0,3.3721999999999945,True
0.8,2.4269999999999934,55,97,52,10166,0,1.796700000000005,False
0.8,2.426799999999994,55,98,53,3082,1.0,3.5294000000000083,True
0.8,2.4267999999999916,55,99,54,11028,1.0,3.6202000000000116,True
0.8,2.4263000000000057,55,100,55,11515,1.0,2.5371000000000064,True
0.8,2.4261999999999997,55,101,56,8793,1.0,3.136400000000004,True
0.8,2.4261999999999997,55,102,56,7415,0,2.2503000000000113,False
0.8,2.425999999999996,55,103,57,3258,1.0,2.8840999999999943,True
0.8,2.4259999999999953,55,104,58,6243,1.0,3.863000000000008,True
0.8,2.4259999999999953,55,105,58,9973,0,1.8435000000000015,False
0.8,2.4259999999999953,55,106,58,15210,0,1.7432000000000016,False
0.8,2.4259000000000053,55,107,59,3767,1.0,3.8928999999999983,True
0.8,2.4258000000000015,55,108,60,6526,1.0,2.5007999999999893,True
0.8,2.4258000000000015,55,109,60,14864,0,2.3643999999999905,False
0.8,2.4250999999999996,55,110,61,8937,1.0,2.4896999999999885,True
0.8,2.4250999999999996,55,111,61,7796,0.001038382185990283,2.287299999999993,False
0.8,2.424600000000006,55,112,62,7095,1.0,3.972100000000007,True
0.8,2.424600000000006,55,113,62,7632,1.0,1.7462000000000002,False
0.8,2.424399999999989,55,114,63,656,1.0,6.255500000000003,True
0.8,2.424399999999989,55,115,63,703,0,1.386100000000007,False
0.8,2.424200000000002,55,116,64,3393,1.0,2.4813999999999936,True
0.8,2.424200000000002,55,117,64,7023,0,2.0564999999999873,False
0.8,2.423999999999994,55,118,65,3908,1.0,8.296100000000028,True
0.8,2.4238999999999957,55,119,66,6134,1.0,4.1867000000000205,True
0.8,2.423899999999988,55,120,67,13174,1.0,2.7213000000000034,True
0.8,2.4237000000000077,55,121,68,2053,1.0,4.36110000000001,True
0.8,2.4231000000000047,55,122,69,4776,1.0,2.7437999999999847,True
0.8,2.422800000000007,55,123,70,13794,1.0,2.6232999999999995,True
