theta_A,theta_I,top,num_users,seed_size,user_id,user_A,user_I,targeted
0.6,2.6731000000000056,45,1,0,14713,0,1.6629999999999971,False
0.6,2.6731000000000056,45,2,0,14021,0,1.9995999999999932,False
0.6,2.6731000000000056,45,3,0,1702,0,2.4203999999999932,False
0.6,2.672600000000008,45,4,1,17,1.0,3.9068999999999834,True
0.6,2.672600000000008,45,5,1,6078,0,2.2575000000000083,False
0.6,2.672600000000008,45,6,1,13948,0,1.645399999999993,False
0.6,2.672600000000008,45,7,1,12884,0,1.4918999999999958,False
0.6,2.672600000000008,45,8,1,15087,0,2.5944000000000105,False
0.6,2.672600000000008,45,9,1,10926,0,2.4326999999999908,False
0.6,2.6725000000000003,45,10,2,2707,1.0,6.873000000000001,True
0.6,2.6723999999999974,45,11,3,12331,1.0,3.0,True
0.6,2.6722999999999875,45,12,4,4781,1.0,3.5757999999999903,True
0.6,2.6720999999999955,45,13,5,8931,1.0,5.309399999999981,True
0.6,2.6720999999999955,45,14,5,12201,0,2.0,False
0.6,2.6720999999999955,45,15,5,8002,0,2.485700000000002,False
0.6,2.672099999999992,45,16,6,1782,1.0,10.8722,True
0.6,2.6720000000000055,45,17,7,3628,1.0,4.8127,True
0.6,2.6720000000000055,45,18,7,14551,0,2.1878000000000073,False
0.6,2.6720000000000055,45,19,7,2806,0,1.812500000000001,False
0.6,2.6720000000000055,45,20,7,7173,0,2.373800000000005,False
0.6,2.6716999999999915,45,21,8,11518,1.0,3.8669999999999924,True
0.6,2.6716999999999915,45,22,8,13648,0,2.2898000000000014,False
0.6,2.6716999999999915,45,23,8,14897,0,2.3661999999999956,False
0.6,2.671299999999992,45,24,9,4571,1.0,4.154500000000004,True
0.6,2.671299999999992,45,25,9,8182,0,2.263900000000001,False
0.6,2.671299999999992,45,26,9,8860,0,2.007099999999997,False
0.6,2.671299999999992,45,27,9,14979,0,2.5497000000000045,False
0.6,2.671299999999992,45,28,9,14932,0,2.0,False
0.6,2.671299999999992,45,29,9,13542,0,2.523100000000007,False
0.6,2.6711000000000023,45,30,10,5745,1.0,6.433700000000011,True
0.6,2.6709000000000023,45,31,11,6788,1.0,3.3381000000000016,True
0.6,2.6709000000000023,45,32,11,6363,0,2.3570000000000118,False
0.6,2.6703000000000054,45,33,12,2146,1.0,2.763600000000004,True
