theta_A,theta_I,top,num_users,seed_size,user_id,user_A,user_I,targeted
0.95,2.2089000000000016,70,1,0,14713,0,1.6629999999999971,False
0.95,2.2089000000000016,70,2,0,14021,0,1.9995999999999932,False
0.95,2.2088999999999976,70,3,1,1702,1.0,2.4203999999999932,True
0.95,2.208699999999998,70,4,2,17,1.0,3.9068999999999834,True
0.95,2.208400000000006,70,5,3,6078,1.0,2.2575000000000083,True
0.95,2.208400000000006,70,6,3,13948,0,1.645399999999993,False
0.95,2.208400000000006,70,7,3,12884,0,1.4918999999999958,False
0.95,2.2082000000000064,70,8,4,15087,1.0,2.5944000000000105,True
0.95,2.2081999999999873,70,9,5,10926,1.0,2.4326999999999908,True
0.95,2.2080999999999893,70,10,6,2707,1.0,6.873000000000001,True
0.95,2.2079999999999993,70,11,7,12331,1.0,3.0,True
0.95,2.2070999999999787,70,12,8,4781,1.0,3.5757999999999903,True
0.95,2.207000000000004,70,13,9,8931,1.0,5.309399999999981,True
0.95,2.207000000000004,70,14,9,12201,0,2.0,False
0.95,2.2064000000000137,70,15,10,8002,1.0,2.485700000000002,True
0.95,2.2061000000000006,70,16,11,1782,1.0,10.8722,True
0.95,2.2060000000000115,70,17,12,3628,1.0,4.8127,True
0.95,2.2060000000000115,70,18,12,14551,0,2.1878000000000073,False
0.95,2.2060000000000115,70,19,12,2806,0,1.812500000000001,False
0.95,2.2057000000000047,70,20,13,7173,1.0,2.373800000000005,True
0.95,2.2055999999999973,70,21,14,11518,1.0,3.8669999999999924,True
0.95,2.205500000000017,70,22,15,13648,1.0,2.2898000000000014,True
0.95,2.205500000000003,70,23,16,14897,1.0,2.3661999999999956,True
0.95,2.2049999999999907,70,24,17,4571,1.0,4.154500000000004,True
0.95,2.204500000000008,70,25,18,8182,1.0,2.263900000000001,True
0.95,2.204500000000008,70,26,18,8860,0,2.007099999999997,False
0.95,2.2042000000000095,70,27,19,14979,1.0,2.5497000000000045,True
0.95,2.2042000000000095,70,28,19,14932,0,2.0,False
0.95,2.204200000000004,70,29,20,13542,1.0,2.523100000000007,True
0.95,2.204099999999985,70,30,21,5745,1.0,6.433700000000011,True
0.95,2.2038999999999924,70,31,22,6788,1.0,3.3381000000000016,True
0.95,2.2038000000000046,70,32,23,6363,1.0,2.3570000000000118,True
0.95,2.2036999999999907,70,33,24,2146,1.0,2.763600000000004,True
0.95,2.2036000000000033,70,34,25,10253,1.0,2.2522999999999898,True
0.95,2.203300000000007,70,35,26,417,1.0,19.082000000000033,True
0.95,2.2030000000000083,70,36,27,771,1.0,6.04760000000002,True
0.95,2.2030000000000083,70,37,27,6296,0.08333299999999999,1.5402999999999984,False
0.95,2.20260000000001,70,38,28,14424,1.0,2.403200000000004,True
0.95,2.2025999999999972,70,39,29,12167,1.0,2.3810000000000024,True
0.95,2.2019999999999986,70,40,30,2186,1.0,3.732300000000009,True
0.95,2.201799999999993,70,41,31,4777,1.0,5.049600000000007,True
0.95,2.2017000000000118,70,42,32,1478,1.0,6.374500000000005,True
0.95,2.201599999999994,70,43,33,5911,1.0,2.3545000000000007,True
0.95,2.2012000000000005,70,44,34,1069,1.0,3.0243999999999946,True
0.95,2.2011999999999916,70,45,35,6839,1.0,2.345700000000003,True
0.95,2.2011999999999916,70,46,35,4736,0,1.6190000000000009,False
0.95,2.2010000000000063,70,47,36,5603,1.0,2.253100000000012,True
0.95,2.2010000000000005,70,48,37,13472,1.0,2.2563999999999975,True
0.95,2.2010000000000005,70,49,37,9556,0,1.7780999999999996,False
0.95,2.200999999999991,70,50,38,14693,1.0,2.2491999999999894,True
0.95,2.2007000000000105,70,51,39,9073,1.0,3.8602999999999845,True
0.95,2.2005999999999912,70,52,40,7633,1.0,3.2364000000000024,True
0.95,2.2005000000000137,70,53,41,14251,1.0,2.5141,True
0.95,2.2005000000000137,70,54,41,14658,0,2.0811999999999973,False
0.95,2.2003000000000013,70,55,42,13567,1.0,2.478800000000002,True
0.95,2.1997999999999953,70,56,43,3910,1.0,2.8083999999999936,True
0.95,2.199299999999996,70,57,44,14477,1.0,2.597299999999987,True
0.95,2.1992999999999947,70,58,45,2239,1.0,2.4753999999999867,True
0.95,2.1992999999999947,70,59,45,13899,0,2.0,False
0.95,2.199200000000001,70,60,46,9989,1.0,3.4682000000000075,True
0.95,2.199099999999995,70,61,47,10144,1.0,2.488400000000007,True
0.95,2.199099999999993,70,62,48,5342,1.0,2.456499999999997,True
0.95,2.1989999999999936,70,63,49,5937,1.0,3.5972999999999997,True
0.95,2.1989999999999936,70,64,49,12145,0,2.007000000000002,False
0.95,2.198900000000002,70,65,50,3220,1.0,2.2558999999999965,True
0.95,2.1985999999999954,70,66,51,10299,1.0,5.077100000000006,True
0.95,2.1985000000000086,70,67,52,13986,1.0,2.815999999999976,True
0.95,2.197999999999999,70,68,53,10346,1.0,2.257600000000008,True
0.95,2.1979000000000033,70,69,54,10165,1.0,2.2401000000000004,True
0.95,2.197800000000002,70,70,55,3431,1.0,7.509800000000025,True
0.95,2.197800000000002,70,71,55,11046,0,1.635399999999994,False
0.95,2.1974999999999905,70,72,56,11419,1.0,5.731000000000011,True
0.95,2.196999999999998,70,73,57,9654,1.0,3.0217999999999923,True
0.95,2.196700000000003,70,74,58,7041,1.0,2.8418000000000068,True
0.95,2.1966000000000134,70,75,59,3803,1.0,2.2447000000000035,True
0.95,2.1964,70,76,60,4285,1.0,7.2972000000000135,True
0.95,2.1963999999999966,70,77,61,9584,1.0,2.3745000000000025,True
0.95,2.1963999999999837,70,78,62,1387,1.0,6.056799999999995,True
0.95,2.196300000000003,70,79,63,10240,1.0,2.483100000000001,True
0.95,2.1961000000000035,70,80,64,8844,1.0,3.733599999999989,True
0.95,2.196100000000002,70,81,65,4976,1.0,7.428900000000016,True
0.95,2.196100000000002,70,82,65,10489,0,1.6751999999999978,False
0.95,2.1957999999999944,70,83,66,4719,1.0,4.553500000000002,True
0.95,2.195500000000011,70,84,67,7138,1.0,5.387999999999965,True
0.95,2.195500000000011,70,85,67,13299,0,2.0,False
0.95,2.195500000000011,70,86,67,12916,0,2.0,False
0.95,2.195500000000011,70,87,67,1622,0,1.879200000000003,False
0.95,2.195500000000011,70,88,67,14249,0,2.0,False
0.95,2.1953999999999994,70,89,68,915,1.0,6.688499999999969,True
0.95,2.195100000000006,70,90,69,4106,1.0,2.2666999999999944,True
0.95,2.1951000000000014,70,91,70,604,1.0,9.74919999999996,True
0.95,2.1948000000000105,70,92,71,2492,1.0,2.771300000000007,True
0.95,2.1948000000000105,70,93,71,10645,0,1.698000000000002,False
0.95,2.194800000000004,70,94,72,1148,1.0,6.225700000000004,True
0.95,2.1944999999999952,70,95,73,9645,1.0,2.830100000000008,True
0.95,2.1942000000000035,70,96,74,14202,1.0,3.3721999999999945,True
0.95,2.1942000000000035,70,97,74,10166,0,1.796700000000005,False
0.95,2.1941000000000046,70,98,75,3082,1.0,3.5294000000000083,True
0.95,2.194099999999992,70,99,76,11028,1.0,3.6202000000000116,True
0.95,2.1940999999999917,70,100,77,11515,1.0,2.5371000000000064,True
0.95,2.1940999999999886,70,101,78,8793,1.0,3.136400000000004,True
0.95,2.193800000000005,70,102,79,7415,1.0,2.2503000000000113,True
0.95,2.1937000000000086,70,103,80,3258,1.0,2.8840999999999943,True
0.95,2.1934999999999945,70,104,81,6243,1.0,3.863000000000008,True
0.95,2.1934999999999945,70,105,81,9973,0,1.8435000000000015,False
0.95,2.1934999999999945,70,106,81,15210,0,1.7432000000000016,False
0.95,2.1933999999999956,70,107,82,3767,1.0,3.8928999999999983,True
0.95,2.1931999999999943,70,108,83,6526,1.0,2.5007999999999893,True
0.95,2.1928000000000045,70,109,84,14864,1.0,2.3643999999999905,True
0.95,2.191399999999994,70,110,85,8937,1.0,2.4896999999999885,True
0.95,2.1910000000000034,70,111,86,7796,1.0,2.287299999999993,True
0.95,2.1902000000000017,70,112,87,7095,1.0,3.972100000000007,True
0.95,2.1902000000000017,70,113,87,7632,1.0,1.7462000000000002,False
0.95,2.1901999999999955,70,114,88,656,1.0,6.255500000000003,True
0.95,2.1901999999999955,70,115,88,703,0,1.386100000000007,False
0.95,2.1900999999999917,70,116,89,3393,1.0,2.4813999999999936,True
0.95,2.1900999999999917,70,117,89,7023,0,2.0564999999999873,False
0.95,2.1896999999999975,70,118,90,3908,1.0,8.296100000000028,True
0.95,2.189600000000006,70,119,91,6134,1.0,4.1867000000000205,True
0.95,2.1893000000000056,70,120,92,13174,1.0,2.7213000000000034,True
0.95,2.1884999999999883,70,121,93,2053,1.0,4.36110000000001,True
0.95,2.188300000000016,70,122,94,4776,1.0,2.7437999999999847,True
0.95,2.1881999999999984,70,123,95,13794,1.0,2.6232999999999995,True
0.95,2.1880999999999955,70,124,96,8862,1.0,7.020299999999985,True
0.95,2.18789999999998,70,125,97,2381,1.0,6.093899999999997,True
0.95,2.1878000000000073,70,126,98,12962,1.0,4.5569999999999755,True
0.95,2.187499999999996,70,127,99,2933,1.0,7.600100000000021,True
0.95,2.1872000000000016,70,128,100,4177,1.0,3.927,True
0.95,2.1872000000000016,70,129,100,4253,0.1486880408163267,1.7096999999999987,False
0.95,2.187100000000006,70,130,101,5692,1.0,3.064200000000006,True
0.95,2.1869999999999945,70,131,102,9945,1.0,2.4870999999999817,True
0.95,2.1853000000000042,70,132,103,8694,1.0,2.9574999999999942,True
0.95,2.18490000000001,70,133,104,10135,1.0,3.249999999999998,True
0.95,2.18490000000001,70,134,104,8305,0,1.9960000000000038,False
0.95,2.18490000000001,70,135,104,12992,0,1.6824000000000023,False
0.95,2.1842000000000046,70,136,105,15132,1.0,2.3570999999999906,True
0.95,2.1842000000000046,70,137,105,14080,0,2.0,False
0.95,2.1842000000000046,70,138,105,12394,0,1.9185000000000045,False
0.95,2.1842000000000046,70,139,105,8565,0,2.0,False
0.95,2.1839999999999993,70,140,106,8023,1.0,3.3475999999999986,True
0.95,2.182399999999988,70,141,107,8514,1.0,2.6406999999999883,True
0.95,2.1817000000000006,70,142,108,14347,1.0,2.245600000000013,True
0.95,2.1810999999999985,70,143,109,4690,1.0,2.2490999999999883,True
0.95,2.1797999999999935,70,144,110,1743,1.0,6.446899999999975,True
0.95,2.1794999999999964,70,145,111,14752,1.0,2.3188000000000004,True
0.95,2.1794999999999964,70,146,111,5249,0,1.6547999999999923,False
0.95,2.1793000000000062,70,147,112,11997,1.0,2.262000000000005,True
0.95,2.1793000000000062,70,148,112,11512,0.005952380952380931,1.7316000000000027,False
0.95,2.1786000000000065,70,149,113,10155,1.0,7.016100000000015,True
0.95,2.1784000000000123,70,150,114,8855,1.0,5.310800000000004,True
0.95,2.1780999999999957,70,151,115,7831,1.0,3.7773,True
0.95,2.1780999999999957,70,152,115,10118,0,2.0,False
0.95,2.1780999999999957,70,153,115,14098,0,1.998000000000002,False
0.95,2.1780999999999957,70,154,115,3622,0,2.0,False
0.95,2.1780999999999957,70,155,115,5691,0.008737990558556175,1.7348999999999963,False
